id,juris,city,name,plandate
20620,101,San Francisco,SOMA RESIDENTIAL- SERVICE-130-L,
20621,101,San Francisco,SOMA RESIDENTIAL- SERVICE-40-X/85-B,
20622,101,San Francisco,SOMA RESIDENTIAL- SERVICE-85-X,
20623,101,San Francisco,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X,
20624,101,San Francisco,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X/50-X,
20625,101,San Francisco,RESIDENTIAL TRANSIT ORIENTED DISTRICT-50-X,
20626,101,San Francisco,RESIDENTIAL TRANSIT ORIENTED DISTRICT-60/65-X,
20627,101,San Francisco,RESIDENTIAL TRANSIT ORIENTED DISTRICT-85-X,
20628,101,San Francisco,RESIDENTIAL TRANSIT ORIENTED DISTRICT-OS,
20629,101,San Francisco,RESIDENTIAL TRANSIT ORIENTED- MISSION-40-X,
20630,101,San Francisco,RESIDENTIAL TRANSIT ORIENTED- MISSION-45-X,
20631,101,San Francisco,RESIDENTIAL TRANSIT ORIENTED- MISSION-50-X,
20632,101,San Francisco,RESIDENTIAL TRANSIT ORIENTED- MISSION-55-X,
20633,101,San Francisco,RESIDENTIAL TRANSIT ORIENTED- MISSION-58-X,
20634,101,San Francisco,RESIDENTIAL TRANSIT ORIENTED- MISSION-65-B,
20635,101,San Francisco,RESIDENTIAL TRANSIT ORIENTED- MISSION-65-X,
20636,101,San Francisco,RESIDENTIAL TRANSIT ORIENTED- MISSION-80-B,
20637,101,San Francisco,RESIDENTIAL TRANSIT ORIENTED- MISSION-80-X,
20638,101,San Francisco,RESIDENTIAL TRANSIT ORIENTED- MISSION-OS,
20639,101,San Francisco,SOUTH BEACH DOWNTOWN RESIDENTIAL-105/200-R,
20640,101,San Francisco,SOUTH BEACH DOWNTOWN RESIDENTIAL-105-F,
20641,101,San Francisco,SOUTH BEACH DOWNTOWN RESIDENTIAL-65-X,
20642,101,San Francisco,SOMA SERVICE- LIGHT INDUSTRIAL-30-X,
20643,101,San Francisco,SOMA SERVICE- LIGHT INDUSTRIAL-40-X,
20644,101,San Francisco,SOMA SERVICE- LIGHT INDUSTRIAL-45-X,
20645,101,San Francisco,SOMA SERVICE- LIGHT INDUSTRIAL-50-X,
20646,101,San Francisco,SOMA SERVICE- LIGHT INDUSTRIAL-65-X,
20647,101,San Francisco,SOMA SERVICE- LIGHT INDUSTRIAL-85-X,
20648,101,San Francisco,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-120-F,
20649,101,San Francisco,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-160-M,
20650,101,San Francisco,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-40-X,
20651,101,San Francisco,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-50-X,
20652,101,San Francisco,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-65-X,
20653,101,San Francisco,SOMA- SOUTH PARK-65-X,
20654,101,San Francisco,SOMA SERVICE/ SECONDARY/ OFFICE-40-X,
20655,101,San Francisco,SOMA SERVICE/ SECONDARY/ OFFICE-45-X,
20656,101,San Francisco,SOMA SERVICE/ SECONDARY/ OFFICE-65-X,
20657,101,San Francisco,TRANSBAY DOWNTOWN RESIDENTIAL-200-400-S,
20658,101,San Francisco,TRANSBAY DOWNTOWN RESIDENTIAL-200-S,
20659,101,San Francisco,TRANSBAY DOWNTOWN RESIDENTIAL-50/165/400-TB,
20660,101,San Francisco,TRANSBAY DOWNTOWN RESIDENTIAL-50/85/550-TB,
20661,101,San Francisco,TRANSBAY DOWNTOWN RESIDENTIAL-65-X,
20662,101,San Francisco,TRANSBAY DOWNTOWN RESIDENTIAL-80-X,
20663,101,San Francisco,TRANSBAY DOWNTOWN RESIDENTIAL-OS,
20664,101,San Francisco,URBAN MIXED USE-40-X,
20665,101,San Francisco,URBAN MIXED USE-45-X,
20666,101,San Francisco,URBAN MIXED USE-48-X,
20667,101,San Francisco,URBAN MIXED USE-50-X,
20668,101,San Francisco,URBAN MIXED USE-55-X,
20669,101,San Francisco,URBAN MIXED USE-58-X,
20670,101,San Francisco,URBAN MIXED USE-65-X,
20671,101,San Francisco,URBAN MIXED USE-68-X,
20672,101,San Francisco,VV-MU3,
20673,101,San Francisco,VV-OS,
20674,101,San Francisco,VV-R4,
20675,101,San Francisco,VV-R5,
40004,40,Cupertino,A-215,
40005,40,Cupertino,R1,
40006,40,Cupertino,P(R1),
40007,40,Cupertino,R1-10,
40008,40,Cupertino,R1-10i,
40009,40,Cupertino,R1-20,
40010,40,Cupertino,R1-22,
40011,40,Cupertino,R1-32.5,
40012,40,Cupertino,R1-5,
40013,40,Cupertino,P(R1-5),
40014,40,Cupertino,R1-6,
40015,40,Cupertino,R1-6e,
40016,40,Cupertino,R1-6i,
40017,40,Cupertino,R1-7.5,
40018,40,Cupertino,P(R1-7.5),
40019,40,Cupertino,R1-7.5i,
40020,40,Cupertino,R1-8,
40021,40,Cupertino,R1-a,
40022,40,Cupertino,R1C,
40023,40,Cupertino,P(R1C),
40024,40,Cupertino,R1C-2.9,
40025,40,Cupertino,R1C-3.2,
40026,40,Cupertino,R1C-7.5,
40027,40,Cupertino,R2,
40028,40,Cupertino,P(R2),
40029,40,Cupertino,"P(R2, Mini-Stor)",
40030,40,Cupertino,R2-4.25,
40031,40,Cupertino,R2-4.25i,
40032,40,Cupertino,R3,
40033,40,Cupertino,P(R3),
40034,40,Cupertino,R3-2.2,
40035,40,Cupertino,RHS-10,
40036,40,Cupertino,RHS-100,
40037,40,Cupertino,RHS-12,
40038,40,Cupertino,RHS-120,
40039,40,Cupertino,RHS-15,
40040,40,Cupertino,RHS-150,
40041,40,Cupertino,RHS-170,
40042,40,Cupertino,RHS-175,
40043,40,Cupertino,RHS-180,
40044,40,Cupertino,RHS-190,
40045,40,Cupertino,RHS-20,
40046,40,Cupertino,RHS-200,
40047,40,Cupertino,RHS-21,
40048,40,Cupertino,RHS-218,
40049,40,Cupertino,RHS-240,
40050,40,Cupertino,RHS-260,
40051,40,Cupertino,RHS-30,
40052,40,Cupertino,RHS-40,
40053,40,Cupertino,RHS-400,
40054,40,Cupertino,RHS-440,
40055,40,Cupertino,RHS-60,
40056,40,Cupertino,RHS-8,
40057,40,Cupertino,RHS-80,
40058,40,Cupertino,RHS-90,
40059,40,Cupertino,CG,
40060,40,Cupertino,P(CG),
40061,40,Cupertino,CG-rg,
40062,40,Cupertino,ML,
40063,40,Cupertino,P(ML),
40064,40,Cupertino,ML-fa,
40065,40,Cupertino,ML-rc,
40066,40,Cupertino,OA,
40067,40,Cupertino,P(Off),
40068,40,Cupertino,"P(BQ, Mini-Stor)",
40069,40,Cupertino,"P(CG, ML, BQ, Res 4-10)",
40070,40,Cupertino,"P(CG, ML, O, Hotel, Regional Shopping)",
40071,40,Cupertino,"P(CG, ML, Res 35)",
40072,40,Cupertino,"P(CG, ML, Res 4-10)",
40073,40,Cupertino,"P(CG, ML,, Hotel, Regional Shopping, Res)",
40074,40,Cupertino,"P(CG, O)",
40075,40,Cupertino,"P(CG, O, ML, Hotel)",
40076,40,Cupertino,"P(CG,O)",
40077,40,Cupertino,"P(CN, ML, Res 4-12)",
40078,40,Cupertino,"P(Com, Off, Res 15-30)",
40079,40,Cupertino,"P(Com, Off, Res)",
40080,40,Cupertino,"P(Com, Res 5-15)",
40081,40,Cupertino,"P(Comm, Ind, Off)",
40082,40,Cupertino,"P(Comm, Off, Res 30)",
40083,40,Cupertino,"P(Comm, Res)",
40084,40,Cupertino,P(Hotel),
40085,40,Cupertino,"P(Rec, Enter)",
40086,40,Cupertino,"P(Rec, Enter, Ltd Com)",
40087,40,Cupertino,P(Regional Shopping),
40088,40,Cupertino,P(Res 10-20 Mini-Stor),
40089,40,Cupertino,"P(Res, Com)",
40090,40,Cupertino,"P(Res, Com, Off, Ind, Hotel)",
40091,40,Cupertino,BA,
40092,40,Cupertino,P(BA),
40093,40,Cupertino,BQ,
40094,40,Cupertino,OS,
40095,40,Cupertino,PR,
40096,40,Cupertino,P(Institutional),
40097,40,Cupertino,P(OP),
40098,40,Cupertino,P,
40099,40,Cupertino,P(4.4-12),
40100,40,Cupertino,P(CN),
40101,40,Cupertino,P(R 4.4-12),
40102,40,Cupertino,P(R 4.4-7.7),
40103,40,Cupertino,P(R1 0-2),
40104,40,Cupertino,P(Res 10-20),
40105,40,Cupertino,P(Res 4.4-7.7),
40106,40,Cupertino,P(Res 4-8),
40107,40,Cupertino,P(Res 5-10),
40108,40,Cupertino,P(Res),
40109,40,Cupertino,P(Res)-70,
40110,40,Cupertino,P(MP),
11601,96,Pleasanton,RURAL DENSITY,
11602,96,Pleasanton,LOW DENSITY 1 DWELLING PER 2 ACRES,
11603,96,Pleasanton,LOW DENSITY,
11604,96,Pleasanton,MEDIUM DENSITY,
11605,96,Pleasanton,MEDIUM HIGH DENSITY,
11606,96,Pleasanton,HIGH DENSITY,
11607,96,Pleasanton,COMMERCIAL,
11608,96,Pleasanton,GENERAL AND LIMITED INDUSTRIAL,
11609,96,Pleasanton,SAND AND GRAVEL HARVESTING,
11610,96,Pleasanton,LAKE-SAND AND GRAVEL HARVESTIN,
11611,96,Pleasanton,BUSINESS PARK,
11612,96,Pleasanton,BUSINESS PARK / MIXED USE,
11613,96,Pleasanton,MIXED USE,
11614,96,Pleasanton,SCHOOL-ES,
11615,96,Pleasanton,SCHOOL-HS,
11616,96,Pleasanton,SCHOOL-MS,
11617,96,Pleasanton,PUBLIC AND INSTITUTIONAL,
11618,96,Pleasanton,PARKS AND RECREATION,
11619,96,Pleasanton,AGRICULTURE AND GRAZING,
11620,96,Pleasanton,PUBLIC HEALTH AND SAFETY,
11621,96,Pleasanton,WILDLAND OVERLAY,
11622,96,Pleasanton,WATER MANAGEMENT & RECREATION,
11624,96,Pleasanton,BART-PROPOSED,
99001,71,Vacaville,Residential Manufactured Home Park,
99002,59,Fairfax,RESIDENTIAL - RD-5.5-7,
99003,71,Vacaville,Downtown Commercial,
99004,71,Vacaville,Professional Office Restriction Commercial,
99005,96,Pleasanton,BART-EXISTING,
99006,71,Vacaville,Agricultural Buffer,
99007,75,Alameda,222 - Commercial Recreation,
99008,2,Berkeley,C-2,
99009,9,Dixon,802 - High Density Residential,
99010,21,Menlo Park,RE,
99011,24,Mountain View,Industrial Park,
99012,37,Redwood City,IR-Y,
99013,38,San Bruno,Mulit-Use Residential Focus,
99014,38,San Bruno,Neighborhood Commercial,
99015,38,San Bruno,Very Low Density Residential,
99016,40,Cupertino,A,
99017,40,Cupertino,A1-40,
99019,40,Cupertino,Pre R1-10,
99020,40,Cupertino,Pre RHS-21,
99021,40,Cupertino,Pre RHS-40,
99022,55,Napa,RT-4,
60001,,Alameda,101 - Ballena Isle,Pre22
60002,,Alameda,101 - Business Park,Pre22
60003,,Alameda,101 - Commercial Recreation,Pre22
60004,,Alameda,101 - Community Commercial,Pre22
60005,,Alameda,101 - Federal Facilities,Pre22
60006,,Alameda,101 - General Industry,Pre22
60007,,Alameda,101 - Island Auto Movie,Pre22
60008,,Alameda,101 - Low Density Residential,Pre22
60009,,Alameda,101 - Mariner Square,Pre22
60010,,Alameda,101 - Medium Density Residential,Pre22
60011,,Alameda,101 - Neighborhood Business,Pre22
60012,,Alameda,101 - Northern Waterfront (Grand Street to Willow Street),Pre22
60013,,Alameda,101 - Northern Waterfront (Willow Street to Oak Street),Pre22
60014,,Alameda,101 - Office,Pre22
60015,,Alameda,101 - Parks & Public Open Space,Pre22
60016,,Alameda,101 - Public/ Institutional,Pre22
60017,,Albany,102 - Churches,Pre22
60018,,Albany,102 - City Property,Pre22
60019,,Albany,102 - Commercial Recreation,Pre22
60020,,Albany,102 - Commercial/Service/Light Industrial,Pre22
60021,,Albany,102 - Community Commercial,Pre22
60022,,Albany,102 - General Commercial,Pre22
60023,,Albany,102 - High Density Residential,Pre22
60024,,Albany,102 - Low Density Residential,Pre22
60025,,Albany,102 - Medium Density Residential,Pre22
60026,,Albany,102 - Medium Density Residential/Recreational/Commercial,Pre22
60027,,Albany,102 - Park and Recreation,Pre22
60028,,Albany,102 - Planned Development (6 du/acre),Pre22
60029,,Albany,102 - Planned Development (9 du/acre),Pre22
60030,,Albany,102 - Planned Residential/Commercial,Pre22
60031,,Albany,102 - Public/Quasi Public,Pre22
60032,,Albany,102 - Research,Pre22
60033,,Albany,102 - Residential/Commercial,Pre22
60034,,Albany,102 - Residential/Recreational,Pre22
60035,,Berkeley,103 - Avenue Commercial,Pre22
60036,,Berkeley,103 - Downtown,Pre22
60037,,Berkeley,103 - High Density Residential,Pre22
60038,,Berkeley,103 - Institutional,Pre22
60039,,Berkeley,103 - Low Density Residential,Pre22
60040,,Berkeley,103 - Low Medium Density Residential,Pre22
60041,,Berkeley,103 - Manufacturing,Pre22
60042,,Berkeley,103 - Manufacturing Mixed Use,Pre22
60043,,Berkeley,103 - Medium Density Residential,Pre22
60044,,Berkeley,103 - Neighborhood Commercial,Pre22
60045,,Berkeley,103 - Open Space,Pre22
60055,,Fremont,105 - Agriculture,Post22
60056,,Fremont,105 - Central Business District,Post22
60057,,Fremont,105 - Community Commercial,Post22
60058,,Fremont,105 - General Industrial,Post22
60059,,Fremont,105 - HF OS,Post22
60060,,Fremont,105 - High Density Residential,Post22
60061,,Fremont,105 - HIL OS,Post22
60062,,Fremont,105 - HVR COM,Post22
60063,,Fremont,105 - I OS,Post22
60064,,Fremont,105 - Light Industrial,Post22
60065,,Fremont,105 - Low Density Residential,Post22
60066,,Fremont,105 - Medium Density Residential,Post22
60067,,Fremont,105 - Mixed Use-Neighborhood Commercial15-18,Post22
60068,,Fremont,105 - Mixed Use-Neighborhood Commercial18-23,Post22
60069,,Fremont,105 - Mixed Use-Neighborhood Commercial23-27,Post22
60070,,Fremont,105 - Mixed Use-Neighborhood Commercial27-35,Post22
60071,,Fremont,105 - Neighborhood Commercial,Post22
60072,,Fremont,105 - Office Commercial,Post22
60073,,Fremont,105 - Open Space,Post22
60074,,Fremont,105 - Private Open Space,Post22
60075,,Fremont,105 - Public Facility,Post22
60076,,Fremont,105 - R IND,Post22
60077,,Fremont,105 - TH COM,Post22
60078,,Fremont,105 - Very High Density Residential,Post22
60079,,Fremont,105 - Very Low Density Residential,Post22
60080,,Hayward,106 - Baylands,Post22
60081,,Hayward,106 - City Center - High Density Residential,Post22
60082,,Hayward,106 - City Center - Retail and Office Commercial,Post22
60083,,Hayward,106 - Commercial/High Density Residential,Post22
60084,,Hayward,106 - County/No Designation,Post22
60085,,Hayward,106 - General Commercial,Post22
60086,,Hayward,106 - High Density Residential,Post22
60087,,Hayward,106 - Industrial Corridor,Post22
60088,,Hayward,106 - Limited Medium Density Residential,Post22
60089,,Hayward,106 - Limited Open Space,Post22
60090,,Hayward,106 - Low Density Residential,Post22
60091,,Hayward,106 - Medium Density Residential,Post22
60092,,Hayward,106 - Mixed Industrial,Post22
60093,,Hayward,106 - Parks and Recreation,Post22
60094,,Hayward,106 - Public and Quasi-Public,Post22
60095,,Hayward,106 - Public and Quasi-Public/Industrial Corridor,Post22
60096,,Hayward,106 - Retail and Office Commercial,Post22
60097,,Hayward,106 - Rural Estate Density Residential,Post22
60098,,Hayward,106 - San Francisco Bay,Post22
60099,,Hayward,106 - Suburban Density Residential,Post22
60100,,Livermore,107 - Agriculture Preserve,
60101,,Livermore,107 - Agriculture/Viticulture,
60102,,Livermore,107 - Business and Commercial Park,
60103,,Livermore,107 - Community Facilities,
60104,,Livermore,107 - Community Serving General Commercial,
60105,,Livermore,107 - High Intensity Industrial,
60106,,Livermore,107 - Highway Commercial,
60107,,Livermore,107 - Hillside Conservation,
60108,,Livermore,107 - Limited Agriculture,
60109,,Livermore,107 - Low Intensity Industrial,
60110,,Livermore,107 - Mixed Use-Downtown Area SP,
60111,,Livermore,107 - Mixed Use-Neighborhood Low Density,
60112,,Livermore,107 - Mixed Use-Neighborhood Medium Density,
60113,,Livermore,107 - Neighborhood Commercial,
60114,,Livermore,107 - Office Commercial,
60115,,Livermore,107 - Open Space,
60116,,Livermore,107 - Residential Development Area (SVA),
60117,,Livermore,107 - Resource Management,
60118,,Livermore,107 - Rural Residential,
60119,,Livermore,107 - Service Commercial,
60120,,Livermore,107 - Urban High Density Residential UH1,
60121,,Livermore,107 - Urban High Density Residential UH2,
60122,,Livermore,107 - Urban High Density Residential UH3,
60123,,Livermore,107 - Urban High Density Residential UH4,
60124,,Livermore,107 - Urban Low Medium Residential,
60125,,Livermore,107 - Urban Low Residential UL1,
60126,,Livermore,107 - Urban Low Residential UL2,
60127,,Livermore,107 - Urban Medium Density Residential,
60128,,Livermore,107 - Urban Medium High Residential,
60129,,Newark,108 - Agricultural/Resource Production Open Space,x/x/2x5
60130,,Newark,108 - Community Commercial,x/x/2x5
60131,,Newark,108 - Conservation Open Space,x/x/2x5
60132,,Newark,108 - General Commercial,x/x/2x5
60133,,Newark,108 - General Industrial,x/x/2x5
60134,,Newark,108 - High Density Residential,x/x/2x5
60135,,Newark,108 - Limited Industrial,x/x/2x5
60136,,Newark,108 - Low Density Residential,x/x/2x5
60137,,Newark,108 - Medium Density Residential,x/x/2x5
60138,,Newark,108 - Neighborhood Commercial,x/x/2x5
60139,,Newark,108 - Office Commercial,x/x/2x5
60140,,Newark,108 - Public-Institutional,x/x/2x5
60141,,Newark,108 - Public Parks-Open Space,x/x/2x5
60142,,Newark,108 - Regional Commercial,x/x/2x5
60143,,Newark,108 - Special Industrial,x/x/2x5
60144,,Newark,108 - Specialty Commercial,x/x/2x5
60145,,Oakland,109 - Business Mix,Post22
60146,,Oakland,109 - Central Business District,Post22
60147,,Oakland,109 - Community Commercial,Post22
60148,,Oakland,109 - Detached Unit Residential,Post22
60149,,Oakland,109 - Estuary Plan Area,Post22
60150,,Oakland,109 - General Industry and Transportation,Post22
60151,,Oakland,109 - Hillside Residential,Post22
60152,,Oakland,109 - Housing and Business Mix,Post22
60153,,Oakland,109 - Institutional,Post22
60154,,Oakland,109 - Mixed Housing Type,Post22
60155,,Oakland,109 - Neighborhood Center Mixed Use,Post22
60156,,Oakland,109 - Regional Commercial,Post22
60157,,Oakland,109 - Resource Conservation,Post22
60158,,Oakland,109 - Urban Open Space,Post22
60159,,Oakland,109 - Urban Residential,Post22
60160,,Piedmont,110 - Commercial,2/x/x996
60161,,Piedmont,110 - Estate Residential,2/x/x996
60162,,Piedmont,110 - Medium Residential,2/x/x996
60163,,Piedmont,110 - Open Space,2/x/x996
60164,,Piedmont,110 - Public/Quasi Public,2/x/x996
60165,,Piedmont,110 - Suburban Residential,2/x/x996
60166,,Pleasanton,111 - Agriculture and Grazing,8/x/x996
60167,,Pleasanton,111 - Business Park (Industrial/Commercial and Office),8/x/x996
60168,,Pleasanton,111 - Commercial and Offices (Retail/Highway/Service/Professional),8/x/x996
60169,,Pleasanton,111 - General and Limited Industrial,8/x/x996
60170,,Pleasanton,111 - High Density Residential,8/x/x996
60171,,Pleasanton,111 - Lake,8/x/x996
60172,,Pleasanton,111 - Low Density Residential,8/x/x996
60173,,Pleasanton,111 - Medium Density Residential,8/x/x996
60174,,Pleasanton,111 - Parks and Recreation,8/x/x996
60175,,Pleasanton,111 - Public and Institutional,8/x/x996
60176,,Pleasanton,111 - Public Health and Safety,8/x/x996
60177,,Pleasanton,111 - Rural Density Residential,8/x/x996
60178,,Pleasanton,111 - Sand and Gravel Harvesting,8/x/x996
60179,,Pleasanton,111 - Schools,8/x/x996
60180,,San Leandro,112 - Corridor Mixed Use,Pre22
60181,,San Leandro,112 - Downtown Mixed Use,Pre22
60182,,San Leandro,112 - Garden Residential,Pre22
60183,,San Leandro,112 - General Commercial,Pre22
60184,,San Leandro,112 - General Industrial,Pre22
60185,,San Leandro,112 - High Density Residential,Pre22
60186,,San Leandro,112 - Light Industrial,Pre22
60187,,San Leandro,112 - Low Density Residential,Pre22
60188,,San Leandro,112 - Medium Density Residential,Pre22
60189,,San Leandro,112 - Neighborhood Commercial,Pre22
60190,,San Leandro,112 - Office,Pre22
60191,,San Leandro,112 - Parks and Recreation,Pre22
60192,,San Leandro,112 - Public/Semi-Public,Pre22
60193,,Union City,113 - Agriculture,Pre22
60194,,Union City,113 - Civic Facility,Pre22
60195,,Union City,113 - General Industry,Pre22
60196,,Union City,113 - Light Industry,Pre22
60197,,Union City,113 - Office Commercial,Pre22
60198,,Union City,113 - Open Space,Pre22
60199,,Union City,113 - Private Institutional,Pre22
60200,,Union City,113 - Research and Development Campus,Pre22
60201,,Union City,113 - Residential (10 to 17 du/acre),Pre22
60202,,Union City,113 - Residential (17 to 29 du/acre),Pre22
60203,,Union City,113 - Residential (3 to 6 du/acre),Pre22
60204,,Union City,113 - Residential (6 to 10 du/acre),Pre22
60205,,Union City,113 - Retail Commercial,Pre22
60206,,Union City,113 - Special Industry,Pre22
60207,,Union City,113 - Station Mixed-Use Commercial,Pre22
60208,,Union City,113 - Visitor and Thoroughfare Commercial,Pre22
60209,,Castro Valley,"115 - Automotive Service, Sales & Parts",
60210,,Castro Valley,115 - General Commercial,
60211,,Castro Valley,115 - Light Industrial & Storage,
60212,,Castro Valley,115 - Medical Dental,
60213,,Castro Valley,115 - Mixed Use,
60214,,Castro Valley,115 - Mobile Home Parks,
60215,,Castro Valley,115 - Office,
60216,,Castro Valley,115 - Other/Unclassified,
60217,,Castro Valley,115 - Park/Open Space,
60218,,Castro Valley,115 - Public/Institutional,
60219,,Castro Valley,115 - Residential 0-4 du/ac,
60220,,Castro Valley,115 - Residential 18-30 du/ac,
60221,,Castro Valley,115 - Residential 5-8 du/ac,
60222,,Castro Valley,115 - Residential 9-17 du/ac,
60223,,Castro Valley,115 - Residential over 30 du/ac,
60224,,Castro Valley,115 - Restaurants & Entertainment,
60225,,Castro Valley,115 - Retail Commercial,
60226,,Castro Valley,115 - Rural Agriculture,
60227,,Castro Valley,115 - Vacant,
60228,,Cherryland,116 - General Commercial,
60229,,Cherryland,116 - General Commercial or Medium/ High Density Residential,7/6/2x5
60230,,Cherryland,116 - General Commercial/Low-Medium Density Residential allowed,
60231,,Cherryland,116 - General Commercial/Medium & High Density Residential allowed,xx/x/x983
60232,,Cherryland,116 - General Commercial/Medium Density Residential allowed,
60233,,Cherryland,116 - High Density Residential,
60234,,Cherryland,116 - High Density Residential/General Commercial allowed,xx/x/x983
60235,,Cherryland,116 - Light Industrial and Research & Development/Office,
60236,,Cherryland,116 - Low-Medium Density Residential,
60237,,Cherryland,116 - Low-Medium Density Residential/General Commercial,
60238,,Cherryland,116 - Low Density Residential,
60239,,Cherryland,116 - Medium-High Density Residential,
60240,,Cherryland,116 - Medium Density Residential,
60241,,Cherryland,116 - Park,
60242,,Cherryland,116 - Public,
60243,,Cherryland,116 - San Lorenzo Village,
60244,,Cherryland,116 - School,
60245,,Dublin,117 - Business Park/Industrial,Post22
60246,,Dublin,117 - Business Park/Industrial: Outdoor Storage,Post22
60247,,Dublin,117 - Campus Office,Post22
60248,,Dublin,117 - Community Park,Post22
60249,,Dublin,117 - Estate Residential,Post22
60250,,Dublin,117 - General Commercial,Post22
60251,,Dublin,117 - General Commercial/Campus Office,Post22
60252,,Dublin,117 - High Density Residential,Post22
60253,,Dublin,117 - Low Density Residential,Post22
60254,,Dublin,117 - Low Density Single Family Residential,Post22
60255,,Dublin,117 - Medium-High Density Residential,Post22
60256,,Dublin,117 - Medium-High Density Residential and Retail/Office,Post22
60257,,Dublin,117 - Medium Density Residential,Post22
60258,,Dublin,117 - Mixed Use,Post22
60259,,Dublin,117 - Neighborhood Commercial,Post22
60260,,Dublin,117 - Neighborhood Park,Post22
60261,,Dublin,117 - Neighborhood Square,Post22
60262,,Dublin,117 - Open Space,Post22
60263,,Dublin,117 - Parks/Public Recreation,Post22
60264,,Dublin,117 - Public Lands,Post22
60265,,Dublin,117 - Public/Semi-Public,Post22
60266,,Dublin,117 - Retail/Office,Post22
60267,,Dublin,117 - Retail/Office and Automotive,Post22
60268,,Dublin,117 - Rural Residential/Agriculture,Post22
60269,,Dublin,117 - Single Family Residential,Post22
60270,,Dublin,117 - Stream Corridor,Post22
60271,,Fairview,119 - Agriculture,9/4/2x5
60272,,Fairview,119 - CN or C-1,9/4/2x5
60273,,Fairview,119 - Other/Unclassified,
60274,,Fairview,119 - Park/Open Space,
60275,,Fairview,119 - Planned Development,9/4/2x5
60276,,Fairview,119 - Public/Institutional,
60277,,Fairview,119 - R-1,9/4/2x5
60278,,Fairview,119 - R-1-B-E (5 ACRE),9/4/2x5
60279,,Fairview,119 - R-1-B-E (SQ/10000),9/4/2x5
60280,,Fairview,119 - R-1-B-E (SQ/20000),9/4/2x5
60281,,Fairview,119 - R-1-B-E (SQ/50000),9/4/2x5
60282,,Fairview,119 - R-1-B-E (SQ/6000),9/4/2x5
60283,,Fairview,119 - R-1-B-E or R-1-L-B-E,9/4/2x5
60284,,Fairview,119 - Residential 0-4 du/ac,
60285,,Fairview,119 - Residential 5-8 du/ac,
60286,,Fairview,119 - Vacant,
60287,,Alameda County,199 - Agriculture,
60288,,Alameda County,199 - High Density Commercial,
60289,,Alameda County,199 - High Density Residential,
60290,,Alameda County,199 - Industrial,
60291,,Alameda County,199 - Light Commercial,
60292,,Alameda County,199 - Low Density Residential,
60293,,Alameda County,199 - Medium Density Residential,
60294,,Alameda County,199 - Mixed Use,
60295,,Alameda County,199 - Open Space,
60296,,Alameda County,199 - Other,
60297,,Alameda County,199 - Urban Reserve,
60298,,Alameda County,199 - Water,
60299,,Antioch,201 - A Street Interchange,x99
60300,,Antioch,201 - Business Park,x99
60301,,Antioch,201 - Conveniance Commercial,x99
60302,,Antioch,201 - East Lone Tree,x99
60303,,Antioch,201 - Eastern Waterfront Employment,x99
60304,,Antioch,201 - Estate Residential,x99
60305,,Antioch,201 - General Industrial,x99
60306,,Antioch,201 - High Density Residential,x99
60307,,Antioch,201 - Low Density Residential,x99
60308,,Antioch,201 - Medium Density Residential,x99
60309,,Antioch,201 - Medium Low Density Residential,x99
60310,,Antioch,201 - Mixed Use,x99
60311,,Antioch,201 - Mixed Use Planned Community/Resort,x99
60312,,Antioch,201 - Neighborhood Commercial,x99
60313,,Antioch,201 - Office,x99
60314,,Antioch,201 - Open Space,x99
60315,,Antioch,201 - Open Space (Antioch Dunes),x99
60316,,Antioch,201 - Public/ Institutional,x99
60317,,Antioch,201 - Rivertown/Urban Waterfront,x99
60318,,Antioch,201 - Sand Creek,x99
60319,,Antioch,201 - Somersville Road Corridor,x99
60320,,Antioch,201 - State Route 4 Industrial Frontage,x99
60321,,Antioch,201 - Western Gateway,x99
60322,,Brentwood,202 - Agriculture Conservation,6/x/x993
60323,,Brentwood,202 - Business Office,6/x/x993
60324,,Brentwood,202 - Community Park,6/x/x993
60325,,Brentwood,202 - Downtown Mixed Use Area,6/x/x993
60326,,Brentwood,202 - Elementary School,6/x/x993
60327,,Brentwood,202 - High Density Residential,6/x/x993
60328,,Brentwood,202 - High School,6/x/x993
60329,,Brentwood,202 - Light Industrial,6/x/x993
60330,,Brentwood,202 - Low Density Residential,6/x/x993
60331,,Brentwood,202 - Medium Density Residential,6/x/x993
60332,,Brentwood,202 - Middle School,6/x/x993
60333,,Brentwood,202 - Neighborhood Commercial,6/x/x993
60334,,Brentwood,202 - Neighborhood Park,6/x/x993
60335,,Brentwood,202 - Open Space,6/x/x993
60336,,Brentwood,202 - Professional Office,6/x/x993
60337,,Brentwood,202 - Public Facilities,6/x/x993
60338,,Brentwood,202 - Ranchette Estate Residential,6/x/x993
60339,,Brentwood,202 - Special Planning Areas,6/x/x993
60340,,Brentwood,202 - Thoroughfare Commercial,6/x/x993
60341,,Brentwood,202 - Urban Reserve,6/x/x993
60342,,Brentwood,202 - Very Low Density Residential,6/x/x993
